title,description,genre
lhistoire dadele h.," Akcja filmu toczy się w 1863 roku w Halifaxie. Młoda kobieta, panna Lewly, przyjeżdża do Halifax w poszukiwaniu mężczyzny, w którym jest szaleńczo zakochana. Tak naprawdę... ",biography
dr. jekyll and mr. hyde,"Doktor Jekyll odkrywa, że każdy człowiek ma swoją ciemną stronę. Wynajduje eliksir, za sprawą którego stopniowo traci kontrolę nad własną osobowością. ",horror
mortal kombat,"Wojownicy podróżują do świątyni boga Raidena, aby przygotować się do krwawego turnieju zwanego jako Mortal Kombat.",fantasy
ghosts," Film opowiada historię Maestro obdarzonego nadprzyrodzonymi mocami, który jest zmuszony przez burmistrza do opuszczenia miasteczka. Broniąc się przed przymusową eksmisją... ",horror
gaga: five foot two,"Słynna prowokatorka Lady Gaga wydaje nowy album, przygotowuje się do występu podczas meczu Super Bowl i mierzy się z osobistymi problemami.",biography
hotel for dogs,"Kiedy Andi i Bruce mimo zakazów przygarniają psa, postanawiają ukryć go w zamkniętym hotelu.",family
period. end of sentence.,"Na indyjskiej wsi, gdzie menstruacja jest źródłem społecznej stygmatyzacji, kobiety zaczynają produkować tanie podpaski, by osiągnąć finansową niezależność.",documentary
sweet girl,"Mąż przysięga wymierzyć sprawiedliwość ludziom odpowiedzialnym za&nbsp;śmierć jego żony. Musi przy tym chronić córkę - jedyną bliską osobę, która mu pozostała.",action
running with scissors,"Neurotyczna poetka oddaje syna na wychowanie swojemu psychiatrze. Chłopcu trudno jest odnaleźć się w pozbawionym zasad domu, którego dziwaczni mieszkańcy nie tłumią emocji, prezentując cały wachlarz absurdalnych zachowań.",biography
broken city,"Wykonując zlecenie dla burmistrza, były policjant Billy Taggart zostaje wplątany w ogromny skandal. ",crime
asterix &amp; obelix: mission cleopatre,"Asterix, Obelix i Panoramix wyruszają do Egiptu, by pomóc architektowi Numernabisowi. Ma on zaledwie trzy miesiące na wybudowanie pałacu dla Kleopatry. ",family
dolor y gloria,"Salvador Mallo, kultowy hiszpański reżyser filmowy, który stroni od mediów i usilnie strzeże swojej prywatności, przeżywa na nowo najważniejsze momenty swojego życia.",drama
happy feet,"Każdy szanujący się pingwin cesarski musi umieć śpiewać, ale Mambo nie ma po temu żadnych predyspozycji. Zamiast układać pieśń godową, odkrywa w sobie talent do tańca.",animation
the raven,"Dr Bedlo pragnie zemsty na wrogim czarnoksiężniku, który zmienił go w kruka. Do pomocy angażuje zaprzyjaźnionego Erasmusa Cravena.",fantasy
doodlebug,"Młody mężczyzna próbuje zabić za pomocą buta tajemnicze ""coś"", przemieszczające się po jego pokoju. ",fantasy
the italian job," Charlie Croker to szykowny rabuś i uwodziciel, który dopiero co opuścił więzienie. Aby uniknąć kary za recydywę, swój nowy skok chce zorganizować za granicą, we Włoszech.... ",action
the man with the iron fists,"Walczące ze sobą klany usiłują przejąć rządowy transport złota, który zmierza do jednej z chińskich wiosek. ",action
rise of the guardians,"Bohaterowie z baśni dla dzieci, m.in. Święty Mikołaj, Królik Wielkanocny i Jack Mróz, łączą siły, aby przezwyciężyć Króla Ciemności imieniem Mrok, nim sprowadzi on na świat wieczną ciemność.",animation
the transformers: the movie,"Autoboty muszą stawić czoła pożerającemu planety Unicronowi, który zmierza w stronę Cybertronu. ",animation
presto," Słodki i głodny królik, należący do magika, zrobi wszystko, by zdobyć wymarzoną marchewkę. ",animation
lavender,"Jane fotografuje stare domy, jeden z nich w tajemniczy sposób przyciąga jej uwagę znacznie bardziej. Podczas jazdy autem dostrzega na&nbsp; drodze dziewczynkę i, by uniknąć zderzenia, dochodzi do wypadku.",thriller
a perfect getaway,Dwie pary kochanków wyjeżdżają na Hawaje. Dochodzi tam do fali morderstw. ,thriller
delivery man,"Anonimowy dawca nasienia dowiaduje się, że spłodził 533 dzieci. Jego potomkowie wnoszą petycję do banku spermy o ujawnienie danych ojca. ",drama
murderball,Dokument przedstawia codzienne życie i zmagania sportowe niepełnosprawnych zawodników rugby. ,documentary
ondskan,Erik trafia do elitarnego internatu. W nowym miejscu postanawia przeciwstawić się systemowi.,drama
the italian job,"Grupa ekskluzywnych złodziei kradnie w Wenecji sejf ze sztabami złota. Kiedy akcja się udaje, jeden z nich próbuje wyeliminować resztę.",thriller
ascenseur pour lechafaud,"Julien postanawia pozbyć się męża swojej kochanki. Gdy próbuje wrócić na miejsce zbrodni, wskutek awarii prądu zostaje uwięziony w windzie. ",crime
pawn sacrifice,Amerykański mistrz szachowy&nbsp;Bobby Fischer przygotowuje się do pojedynku&nbsp;z Rosjaninem Borisem Spasskim.,biography
dangerous minds,Była oficer marines zatrudnia się jako nauczycielka w jednej ze szkół Los Angeles. Jej niekonwencjonalne metody zmieniają życie wyjątkowo trudnych uczniów.,biography
the wind,"Elizabeth podróżuje wraz ze swoim mężem na kraniec Stanów Zjednoczonych. Niewytłumaczalne wydarzenia, których staje się świadkiem, zaczynają doprowadzać ją do szaleństwa.",horror
dragon ball z: chikyu marugoto cho kessen,"Goku i Wojownicy Z przeciwstawiają się Tullecowi oraz jego poplecznikom mającym zamiar zasadzić na Ziemi Drzewo Śmierci, które pustoszy planety. ",adventure
american factory,"Miliarder z&nbsp;Chin otwiera fabrykę w&nbsp;Ohio i&nbsp;zatrudnia amerykańskich robotników, co szybko prowadzi do&nbsp;konfliktu kultur.&nbsp;",documentary
prince of persia: the sands of time,"Dastan, przybrany syn króla Persji, zostaje wrobiony w morderstwo swojego ojca. Wraz z niepokorną księżniczką Taminą wyrusza w podróż, aby dowieść swojej niewinności.",fantasy
dolina issy," Akcja filmu toczy się na Litwie pod koniec lat dziesiątych XX wieku, w dolinie na pół mitycznej rzeki Issy. Osią fabularną utworu są losy żyjących tam ludzi - historia... ",thriller
footloose,"Wychowany w Chicago Ren przeprowadza się do małego miasteczka, gdzie panuje zakaz tańczenia i słuchania rockowej muzyki. Chłopak buntuje rówieśników przeciwko lokalnej władzy.&nbsp;",drama
pee-wees big adventure,"Kiedy ekscentryczny Pee Wee Herman odkrywa, że jego ukochany rower został skradziony, wyrusza w podróż swojego życia, aby go odnaleźć.&nbsp;",family
love wrecked,Jenny jest zakochana po uszy w gwieździe rocka Jasonie. Podczas wycieczki jachtem oboje trafiają na bezludną wyspę. ,adventure
sleuth,Arystokrata proponuje kochankowi swojej żony nietypową umowę. Zgodzi się na rozwód pod warunkiem dokonania przez niego kradzieży drogocennych klejnotów.,thriller
jane austens mafia!,"Anthony, syn włoskiego gangstera, wspomina historię swojej rodziny.",comedy
julius caesar," Adaptacja sztuki Williama Szekspira. Opowiada o spisku jaki zawiązał Brutus i Cassius, który miał na celu zabicie Cezara i przejęcie władzy. Jednakże w swoich planach nie... ",drama
benedetta,"Żyjąca w XVII wieku zakonnica Bernadetta cierpi na niepokojące wizje, które wzbudzają obawy Watykanu.",biography
the witches,Przezorna babcia stara się uchronić swojego osieroconego wnuka przed diabolicznymi wiedźmami.,family
crank: high voltage,"Chev Chelios zostaje zoperowany w wyniku czego lekarze wszczepiają mu sztuczne serce. Aby przetrwać, mężczyzna musi doładowywać się prądem. ",action
"kochanie, chyba cie zabilem",Nagranie wideo z zarejestrowanym morderstwem przypadkowo trafia w niepowołane ręce.,thriller
starlet,Młoda kobieta stara się zaprzyjaźnić z owdowiałą staruszką organizującą wyprzedaż garażową.,drama
soul,"Joe Gardner prowadzi zespół muzyczny w gimnazjum. Jego prawdziwą pasją jest jednak jazz. Joe przeżywa kryzys - zaczyna zadawać sobie pytania: ""Po co tu jestem? Jaki jest cel mojego życia?"".",animation
the lizzie mcguire movie,"Kiedy nastolatka wyjeżdża na wycieczkę do Włoch, mieszkańcy uważają ją za gwiazdę muzyki pop. ",comedy
yip man 3,"Mistrz wschodnich sztuk walki i jego uczniowie przeciwstawiają się gangsterom, którzy terroryzują lokalną szkołę.",biography
horton hears a who!,"Słoń Horton jako jedyny słyszy mieszkańców mikroskopijnego miasta Ktosiowa. Jego przyjaciele są przekonani, że zwariował. ",animation
hercules,"Herkules, grecki półbóg, razem z towarzyszami zostaje wynajęty przez króla Tracji, aby szkolił jego armię. ",adventure
insensibles,"Wypadek samochodowy i konieczność przeszczepu powodują, że David odkrywa, iż jest adoptowany. Prywatne śledztwo w poszukiwaniu prawdziwej tożsamości prowadzi go do mrocznych czasów wojny domowej. ",fantasy
shoot em up,"Niejaki Pan Smith przyjmuje poród podczas strzelaniny, a następnie postanawia chronić noworodka przed armią uzbrojonych bandytów. ",action
the cincinnati kid,"Młody pokerzysta wyzywa na pojedynek mistrza, który od trzydziestu lat cieszy się tytułem najlepszego gracza w kraju. ",drama
dirty grandpa,Mający niebawem się ożenić Jason zabiera swojego dziadka na przejażdżkę po Florydzie. ,comedy
blood red sky,"Cierpiąca na&nbsp;tajemniczą chorobę kobieta musi ujawnić swój mroczny sekret, gdy terroryści próbują przejąć samolot, którym podróżuje ona ze&nbsp;swoim synkiem.",horror
dragonheart,"Ocalony przez smoka książę staje się złym i bezwzględnym królem, którego dotychczasowy przyjaciel, rycerz Bowen, próbuje obalić.",fantasy
french kiss,"Kate udaje się za narzeczonym do Paryża, aby uratować związek.",comedy
el bar,Grupa nieznajomych sobie ludzi zostaje uwięziona w barze.,horror
buena vista social club,Dokument przedstawia tętniącą życiem scenę muzyczną Kuby.,documentary
cowboys &amp; aliens,Mieszkańcy małego miasteczka na Dzikim Zachodzie zostają zaatakowani przez wrogą kosmiczną rasę. Muszą walczyć o przeżycie.,western
jack reacher,"Były żołnierz, Jack Reacher, przyjeżdża do małego miasteczka, by wyjaśnić sprawę wyszkolonego wojskowego snajpera, który zastrzelił pięć przypadkowych ofiar.",crime
the princess diaries,"Nastolatka z San Francisco, Mia, dowiaduje się, że ojciec, którego nie znała, był następcą tronu małego państewka i że po jego śmierci to ona jest jedyną spadkobierczynią.",family
thumbelina,"Kobieta otrzymuje od wróżki&nbsp; nasionka kwiatu, z którego wnętrza wychodzi dziewczynka. ",animation
bird,Saksofonista Charlie zaczyna tracić kontrolę nad swoim życiem oraz karierą wskutek uzależnienia od alkoholu i narkotyków.,biography
horns,"Młody chłopak, podejrzany o zamordowanie swojej dziewczyny, pewnego dnia zauważa dziwne zmiany na czole. Okazuje się, że to rogi, które posiadają niezwykłe właściwości. ",horror
jarocin. po co wolnosc,Pełna wspomnień i materiałów archiwalnych podróż w przeszłość festiwalu Jarocin.,documentary
flight of the phoenix,Samolot ewakuujący niewielką załogę szybu naftowego rozbija się na środku pustyni Gobi. Ocaleni postanawiają ze szczątków wraku zbudować nową maszynę latającą. ,adventure
die weisse massai,Zakochana w Masaju Szwajcarka postanawia za niego wyjść i zamieszkać w Kenii. &nbsp; ,drama
the corporation,Dokument ukazuje rozwój korporacji i ich wpływ na społeczeństwo.,documentary
the missing,"Po dwudziestu latach nieobecności mężczyzna powraca do domu, by naprawić relacje z córką. Kiedy pojawia się na farmie, ta prosi go, by odzyskał jej dziecko, porwane przez Indian. ",western
the informer,"Były żołnierz i przestępca pracuje pod przykrywką, infiltrując polską mafię, dla której jest przemytnikiem. Po nieudanej akcji trafia do więzienia, gdzie kontroluje dostawy narkotyków.",crime
the day after tomorrow,Globalny wzrost temperatury doprowadza do osłabienia Prądu Północnoatlantyckiego. Ziemią wstrząsa seria anomalii pogodowych na katastrofalną skalę.,sci-fi
puss in boots: the last wish,"Kot w Butach wyrusza w podróż, aby odnaleźć mityczne ""Ostatnie Życzenie"", dzięki któremu odzyska swoje dziewięć żyć.",animation
experimenter,"Historia znanego psychologa Stanleya Milgrama, który w 1961 roku przeprowadził serię eksperymentów sprawdzających podatność na posłuszeństwo zwierzchnikowi.",biography
hohokekyo tonari no yamada-kun,Pięcioletnia Nonoko i&nbsp;reszta zwariowanej rodzinki Yamada przeżywają fantazyjne przygody i&nbsp;pokonują wyzwania dnia codziennego we&nbsp;współczesnej Japonii.,family
star wars: episode iii - revenge of the sith,Dwóch rycerzy Jedi - Obi-Wan Kenobi i Anakin Skywalker - wyrusza na pomoc porwanemu kanclerzowi Palpatine'owi.,adventure
the sound of music,"Ucząca się na zakonnicę Maria zostaje wysłana do domu barona von Trappa, by opiekować się jego siedmiorgiem dzieci. Między dziewczyną a jej pracodawcą rodzi się uczucie.&nbsp;",family
ray,"Historia legendy jazzu i bluesa, Raya Charlesa, który pomimo niepełnosprawności zdobywa sławę. ",biography
la luna,"Młody chłopiec zostaje wprowadzony przez swojego ojca i dziadka w tajniki pracy, którą się trudnią.",animation
la grande illusion," Jeden z najgłośniejszych filmów Jeana Renoira (1894-1979), wybitnego twórcy impresjonistycznej awangardy. Fabuła opiera się na autentycznych wydarzeniach, a jej akcja... ",drama
the spongebob movie: sponge out of water,"Gdy zostaje wykradziony sekretny przepis na kraboburgery, SpongeBob łączy siły ze swoim wrogiem Planktonem, by pokonać nikczemnego złodzieja. ",animation
28 days later...,"Młody chłopak wybudza się ze śpiączki w opustoszałym szpitalu. Odkrywa, że większość mieszkańców miasta została zarażona śmiertelnie niebezpiecznym wirusem, który powoduje u ludzi niekontrolowaną agresję.",horror
gamer,"Niedaleka przyszłość. Kontrolowani przez graczy, prawdziwi skazańcy walczą na śmierć i życie, by zapewnić rozrywkę milionom widzów.",thriller
"to all the boys: always and forever, lara jean",Wszystko zaczęło się od dawno zapomnianego listu miłosnego. Jaka przyszłość czeka Larę Jean i&nbsp;Petera?,romance
london has fallen,Terroryści planują największy w historii zamach. O losach zachodniej cywilizacji mogą zadecydować umiejętności jednego człowieka. ,thriller
heart and souls," Pewnej tragicznej nocy 1959 roku w wypadku autobusu zginęli wszyscy pasażerowie. Czterech z nich właśnie przechodziło najtrudniejszy okres w swoim życiu, borykali się z... ",fantasy
the disappointments room,"Matka razem ze swoim synem wprowadzają się do wymarzonego domu, gdzie przypadkowo uwalniają złe moce czyhające na strychu.",horror
listy do m. 2,Po czterech latach ci sami bohaterowie borykają się z kolejnymi problemami. ,comedy
one-man band,"Dwaj uliczni grajkowie konkurują ze sobą, aby przyciągnąć uwagę dziewczynki.",animation
thale,"Dwóch czyścicieli, Elvis i Leo, spotyka mityczną istotę, norweską huldrę o imieniu Thale.",fantasy
eight legged freaks,W wyniku nieszczęśliwego zbiegu okoliczności małe górnicze miasteczko zostaje zaatakowane przez gigantyczne pająki.,horror
the rainmaker,"Młody prawnik walczy z towarzystwem ubezpieczeniowym, które nie chce pokryć kosztów leczenia chłopca chorego na białaczkę. ",crime
the wolverine,"Logan zakochuje się w córce japońskiego mafiosa, który nasyła na niego armię bezwzględnych zabójców.",action
