title,description,genre
cry freedom,Czarnoskóry Steve Biko przeciwstawia się apartheidowi. Do pomocy w walce z niesprawiedliwością i rasizmem dołącza wydawca gazety. ,biography
the iron giant,"Młody chłopiec zaprzyjaźnia się z pozaziemskim robotem, którego chce zniszczyć rząd USA. ",animation
blind fury,"Niewidomy weteran wojny wietnamskiej wraca do USA, by odnaleźć dawnego towarzysza broni.",action
winter on fire,Ukraińska demonstracja studencka dotycząca integracji europejskiej przeistacza się w rewolucję wzywającą do dymisji prezydenta Janukowycza. ,documentary
marshall," Thurgood Marshall zapisał się w historii tym, że w 1967 roku został pierwszym czarnoskórym sędzią Sądu Najwyższego Stanów Zjednoczonych, tworząc precedens, który zmienił... ",biography
godzilla: king of the monsters,"Po pojawieniu się nowego zagrożenia Król Potworów powraca, by ponownie przywrócić w przyrodzie równowagę. ",action
the host,"Świat opanował niewidzialny wróg, który zajmuje ludzkie ciała i umysły. Dusza o imieniu Wagabunda&nbsp;zostaje umieszczona&nbsp;w&nbsp;ciele Melanie, dziewczyna nie zamierza jednak poddać się bez walki.",thriller
hard target,"Bezrobotny marynarz, pomagając kobiecie w poszukiwaniu jej ojca, naraża się grupie przestępczej organizującej śmiertelne polowania na ludzi.&nbsp;",action
entourage,Vincent Chase i jego ekipa z serialu ponownie nawiązują współpracę z szefem wytwórni Arim Goldem. ,comedy
the aviator,"Wizjoner Howard Hughes zakłada własne linie lotnicze, przyciągając tym samym uwagę właściciela Pan Am oraz rządu.",biography
youve got mail,Kathleen dziedziczy po matce małą księgarnię. Niestety w pobliżu otwiera swój oddział największa nowojorska sieć wydawnicza. ,comedy
ultraviolet,"Koniec XXI wieku, ludzie zarażeni tajemniczym wirusem mają zostać zgładzeni. Chcąc temu zapobiec, Violet chroni chłopca noszącego w sobie antygeny, które stanowią antidotum na hemofagię. ",action
piranha 3dd,Krwiożercze piranie przedostają się do nowo otwartego parku wodnego i atakują niczego nieświadomych tamtejszych bywalców. ,horror
street fighter: the legend of chun-li,"Chun-Li naraża swoje życie, by odbić ojca z rąk bezwzględnych bandytów. ",action
the art of flight," Dokument obrazuje ekstremalne oblicze snowboardu. Niesamowite triki wykonywane poza oficjalnymi szlakami, zjazdy z dziewiczych stoków, ukazanie ekstremalnych ewolucji -... ",documentary
casper,Doktor Harvey i jego córka zamieszkują nawiedzoną przez psotne zjawy starą posiadłość. Dziewczyna zaprzyjaźnia się z małym duszkiem Kacprem. ,family
jiro dreams of sushi,Jiro ma 85 lat i jest największym na świecie mistrzem sushi. Dokument pozwala poznać nam jego historię.,documentary
ju-on,"Rika jako wolontariuszka trafia do starego domu. Dziewczyna nie wie, że jest on nawiedzony.",horror
waste land,Vik Muniz opuszcza dom i wyrusza do Rio de Janeiro na największe wysypisko świata. Ze znalezionych śmieci tworzy portrety miejscowych zbieraczy.,documentary
koe no katachi,"Shouya Ishida w szkole podstawowej dokucza niesłyszącej dziewczynie. Po latach, kiedy sam doświadcza odtrącenia przez rówieśników z powodu swojego dawnego zachowania, postanawia wszystko naprawić.",drama
im keller,"Dokument przedstawia różne zajęcia, których lokatorzy budynku podejmują się w swoich piwnicach.",documentary
the condemned,"Dziesięciu więźniów skazanych na śmierć zostaje uwolnionych i przeniesionych do dżungli, gdzie walczą o życie.",action
always,"Pete ginie w katastrofie samolotu. Wkrótce powraca jako duch, by pomóc ukochanej, Dorindzie, rozpocząć nowe życie. ",fantasy
joshua tree,"Wrobiony w morderstwo mężczyzna ucieka z transportu więziennego i porywa przypadkową kobietę, nie wiedząc, że jest ona policjantką. ",crime
minuscule - la vallee des fourmis perdues,Między czarnymi a czerwonymi mrówkami wybucha wojna o pudełko z kostkami cukru. W ich rywalizację wplątuje się zagubiona biedronka. ,animation
free solo,"Alex Honnold jako pierwszy człowiek na świecie podejmuje próbę samotnej wspinaczki, bez żadnych zabezpieczeń na ścianę El Capitan w Parku Narodowym Yosemite.",documentary
krlighed pa film, „Zaskakująco nieprzewidywalny”&nbsp; Jonas jest przykładnym mężem i ojcem. Niewiele oczekuje od swojego spokojnego&nbsp; i przewidywalnego życia.&nbsp; Wszystko to wali się niczym&nbsp;... ,crime
the wolverine,"Logan zakochuje się w córce japońskiego mafiosa, który nasyła na niego armię bezwzględnych zabójców.",action
the jackal,Nieuchwytny zabójca otrzymuje zlecenie na terenie USA. Szef FBI stara się go powstrzymać za wszelką cenę. ,thriller
virus,"Amerykańska załoga holownika spostrzega dryfujący rosyjski okręt badawczy. Po wejściu na jego pokład członkowie ekipy odkrywają, że statek został opanowany przez nieznaną siłę. ",thriller
the wash,"Dwóch współlokatorów, którzy razem pracują w myjni samochodowej, musi uratować porwanego szefa aby zachować pracę.",comedy
son of the mask,"Pies rysownika znajduje maskę, która przemienia noszącego w szalonego superbohatera. Przedmiotu poszukuje Loki. ",fantasy
a nightmare on elm street,Czworo nastolatków z ulicy Wiązów jest nawiedzanych w snach przez mężczyznę o zniekształconej i poparzonej twarzy.,horror
die papstin,Przebrana za mężczyznę Joanna zostaje mianowana na kościelnego dostojnika. Z czasem obejmuje urząd papieża. &nbsp;,biography
your highness,"Dwóch królewiczów wyrusza na wyprawę, by uwolnić księżniczkę z rąk złego czarownika. W drodze spotykają piękną wojowniczkę, której przyświeca ten sam cel.",fantasy
all about steve,"Mary i Steven zostają umówieni przez rodziców na randkę w ciemno. Ona jest pewna, że spotkała mężczyznę swojego życia, on jest przekonany, że ma do czynienia z wariatką.",comedy
thor: love and thunder,nr 1 (polskie napisy),fantasy
firestarter,"Trzyosobowa rodzina, która w wyniku medycznego eksperymentu&nbsp;zyskała nadnaturalne zdolności, staje się obiektem zainteresowania agencji rządowej. ",thriller
huo yuan jia,Po latach odosobnienia z powodu utraty córki oraz matki Huo Yuan Jia wraca do rodzinnego miasteczka rządzonego przez Europejczyków. ,biography
the negotiator,"Policyjny negocjator zostaje oskarżony o zabójstwo kolegi. Mężczyzna chcąc dowieść swojej niewinności, sam bierze zakładników. ",crime
how to train your dragon 2,"Pięć lat po zjednoczeniu rasy smoków oraz ludzi Czkawka i Szczerbatek stają do obrony wyspy Berk przed niebezpiecznymi dzikimi bestiami, a także tajemniczym Smoczym Jeźdźcem.",animation
ghost busters,Trzech doktorów parapsychologii zakłada firmę zajmującą się zwalczaniem duchów. Wkrótce będą musieli zmierzyć się z pradawną złą mocą opanowującą miasto.,horror
harry potter and the sorcerers stone,"W dniu jedenastych urodzin Harry dowiaduje się, że jest czarodziejem. Czeka na niego szkoła magii pełna tajemnic. ",family
hymyileva mies,Fiński bokser&nbsp;Olli Mäki&nbsp;ma szansę na pas mistrzowski w wadze piórkowej. Oprócz wyczerpujących treningów pojawia się kolejny problem - Olli zakochuje się w młodej Raiji.,biography
the midnight sky,Światem wstrząsa tajemnicza katastrofa. Samotny naukowiec z Arktyki próbuje skontaktować się z załogą wracających do domu astronautów.,drama
post grad,"Świeżo upieczona absolwentka anglistyki, Ryden, jest zmuszona powrócić do rodzinnego domu i ekscentrycznej rodziny, która próbuje znaleźć jej pracę oraz odpowiedniego mężczyznę.&nbsp;",comedy
max payne,Adaptacja słynnej gry komputerowej. Detektyw nowojorskiej policji Max Payne szuka morderców swojej żony i dziecka. ,crime
eurotrip,"Absolwent liceum wyrusza z grupą przyjaciół w szaloną podróż do Europy, by spotkać się ze swoją internetową znajomą.",comedy
harry potter and the deathly hallows: part 2,"Młody czarodziej musi zniszczyć wszystkie horkruksy, aby ostatecznie pokonać Voldemorta. ",family
the glass house,"Rodzice Ruby i Rhetta giną w wypadku samochodowym. Rodzeństwo trafia pod opiekę ich dawnych znajomych, którzy zachowują się podejrzanie. ",thriller
4.3.2.1.," Podczas gdy Jo (Emma Roberts) musi pracować w supermarkecie, jej przyjaciółki wyruszają aby odbyć własne przygody: Cassandra (Tamsin Egerton) leci do Nowego Jorku na... ",crime
un homme ideal,"Młody mężczyzna pragnie zostać pisarzem, lecz żadna z jego książek nie kwalifikuje się do publikacji. Niespodziewanie znajduje materiał autorstwa nieżyjącego staruszka, który sobie przywłaszcza. ",thriller
fahrenheit 9/11,Dokument przedstawia powiązania rządu Stanów Zjednoczonych z organizacjami terrorystycznymi.,documentary
skazka skazok," Samotnie stojący dom zostaje opuszczony przez mieszkańców, okna zabito deskami. Pozostaje tu tylko szary wilk. Pośród głuchej jesieni wspominamy ludzi stąd i historię... ",animation
the punisher,"Policjant, który stracił rodzinę w zamachu przygotowanym przez mafię, prowadzi prywatną wojnę z całym półświatkiem przestępczym. ",thriller
the benchwarmers,"Gus, Richie oraz Clark postanawiają nadrobić stracone lata i zakładają trzyosobową drużynę baseballową. ",family
x2,"Sytuacja prześladowanych przez ludzi mutantów o nadnaturalnych zdolnościach pogarsza się, gdy jeden z nich atakuje prezydenta USA.",action
freddys dead: the final nightmare,"John trafia do szpitala psychiatrycznego, gdzie poznaje dr Maggie, która ma podobne sny co on.",horror
capone,Po dziesięciu latach spędzonych w więzieniu cierpiący na demencję Al Capone stawia czoło swojej brutalnej przeszłości. ,biography
all eyez on me,"Nieopowiedziana jak dotąd prawdziwa historia jednego z najbardziej rozpoznawanych raperów, Tupaca Shakura, który stał się głosem Afroamerykanów, symbolem, ikoną.",biography
drunk parents,"Spłukani rodzice, po wysłaniu córki na studia, próbują ukryć stan finansów przed sąsiadami. Genialny plan wynajęcia domu nieobecnych sąsiadów nie idzie jednak tak jak powinien. ",comedy
jack the giant slayer,"Alternatywna wersja bajki o Jasiu i magicznej fasoli. Młody rolnik Jack bierze udział w wyprawie do królestwa olbrzymów, by ocalić porwaną księżniczkę. ",fantasy
hi way,Dwóch filmowców opowiada o swoich pomysłach na film w drodze powrotnej z wywiadu.,comedy
inkheart,Czytając na głos powieści Mo ożywia w nich bohaterów. W miejsce fikcyjnych postaci do książek trafiają ludzie z realnego świata.,family
turistas,"Grupa przyjaciół z USA, podróżując beztrosko po Brazylii, wpada&nbsp;w ogromne niebezpieczeństwo, gdy trafia na handlarzy ludzkich organów.&nbsp;",horror
mousehunt,Dwóch braci zamierza wystawić na licytację starą posiadłość odziedziczoną po zmarłym ojcu. Przedtem jednak muszą pozbyć się zamieszkującej tam myszy.,family
coldwater,"Doris, nie radząc sobie ze sprawiającym problemy synem, wysyła go na obóz resocjalizacyjny, gdzie rządzi surowy Reichert. ",thriller
el fotografo de mauthausen,"Młody fotograf Francisco Boix postanawia pokazać całemu światu prawdę o zbrodniach, do jakich dochodzi w obozie koncentracyjnym Mauthausen-Gusen.",biography
sayat nova,Przedstawiona w formie surrealistycznych przypowieści historia życia poety Sajata Nowy.,biography
free birds,"Dwa indyki, Franek i Olo, przenoszą się w czasie do pierwszego Święta Dziękczynienia, by usunąć swoich pobratymców z ludzkiego menu. ",animation
insomnia,Podczas pościgu za podejrzanym o morderstwo nastolatki policjant chory na bezsenność popełnia niewybaczalny błąd. ,crime
the adventures of sharkboy and lavagirl 3-d,"Max często ucieka w świat marzeń, które wkrótce stają się realne.",family
this means war,"Dwaj agenci CIA zakochują się w tej samej kobiecie. Rozpoczynają rywalizację o względy ukochanej, wykorzystując rządową technologię, nabyte umiejętności i doświadczenie.",action
spider-man: into the spider-verse,Miles Morales po ukąszeniu przez radioaktywnego pająka staje do walki z nikczemnym Kingpinem. Pomogą mu w tym Spider-Manowie z innych wymiarów.,animation
whitney,"Historia jednej z najwspanialszych piosenkarek wszech czasów, której kariera sceniczna układała się zdecydowanie lepiej niż życie osobiste. ",documentary
brawl in cell block 99, Po nieudanym przemycie narkotyków były bokser trafia do więzienia.,crime
wish dragon,"Nastoletni Din tęskni za koleżanką z dzieciństwa. Pewnego dnia spotyka spełniającego życzenia smoka, który pokazuje mu możliwości, jakie daje magia.",animation
cobain: montage of heck,"Reżyser poprzez prywatne nagrania, wywiady, wizualizacje oraz animacje, ukazuje życie osobiste i karierę sceniczną lidera Nirvany. ",biography
selena,"Życie i kariera Seleny,&nbsp;która stała się jedną&nbsp;z najpopularniejszych&nbsp;wokalistek latynoamerykańskich.",biography
observe and report,"Nieudacznik życiowy, który jest ochroniarzem w centrum handlowym, marzy o zostaniu policjantem. Pragnąc spełnić swoje ambicje, próbuje schwytać grasującego po galerii ekshibicjonistę. ",comedy
alphabet,Dokument opowiada o różnych metodach wychowywania dzieci i ich wpływie na rozwój intelektualny jednostki. ,documentary
willy wonka &amp; the chocolate factory,"Charlie Bucket odnajduje złoty bilet w batoniku, który pozwala mu zwiedzić tajemniczą fabrykę słodyczy Willy'ego Wonki.",family
le gendarme se marie,Sierżant Cruchot poznaje atrakcyjną wdowę. Sympatia ojca nie przypada do gustu jego córce.,comedy
the guest,"Zwolniony ze służby żołnierz zaprzyjaźnia się z rodziną kolegi, który zginął na misji. Po tym, jak zostaje przyjęty do ich domu, w okolicy mają miejsce serie niewyjaśnionych morderstw.",thriller
francuski numer,"Magda kupuje zdezelowanego mercedesa, by pojechać do Paryża wraz z czterema mężczyznami, którzy chcą zaoszczędzić na podróży. Wóz jest kradziony, a dziewczyna niefrasobliwa, więc problematyczne staje się już samo opuszczenie Warszawy.",comedy
bad samaritan,Podczas włamania do domu milionera złodziej odnajduje kobietę przetrzymywaną wbrew jej woli. ,thriller
more than honey,"Reżyser Markus Imhoof, podróżując z kamerą po całym świecie, filmuje tereny, na których zamieszkują pszczoły, i pokazuje ich życie. ",documentary
mon oncle,Nowoczesna technika płata figle panu Hulotowi. ,comedy
za niebieskimi drzwiami,"Łukasz odkrywa, że niebieskie drzwi w jego pokoju prowadzą do innej rzeczywistości. ",fantasy
george of the jungle,Mężczyzna wychowany w dżungli przez małpy zakochuje się w bogatej amerykańskiej dziedziczce.,family
la vida secreta de las palabras,Samotna Hanna zatrudnia się na platformie wiertniczej do opieki nad ciężko poparzonym Josefem. Rodzi się między nimi nietypowe uczucie.,drama
blair witch,"James wraz z przyjaciółmi wyrusza do upiornego lasu, aby odkryć prawdę o zniknięciu swojej siostry.",horror
the corporation,Dokument ukazuje rozwój korporacji i ich wpływ na społeczeństwo.,documentary
inspector gadget,"John Brown po wypadku i operacji staje się niezwyciężonym policjantem, który walczy ze złem.",comedy
